Au       2329.
Hg       -5365.
Tl       -9246.048
Pb       -14727.981
Bi       -14791.467
Po       -15952.695
At       -11971.655
Rn       -9604.535
Fr       -3332.504
Ra       460.315
Ac       8789.626
Th       14059.638
