Co       -29100.
Ni       -44246.
Cu       -54471.341
Zn       -62558.908
Ga       -68464.580
Ge       -71856.965
As       -73034.190
Se       -72169.481
Br       -69107.118
Kr       -64323.623
Rb       -57218.694
Sr       -46618.694
