W        -26287.
Re       -30235.364
Os       -33396.044
Ir       -34538.319
Pt       -34481.690
Au       -33405.930
Hg       -31062.849
Tl       -27477.212
Pb       -22194.490
Bi       -15872.832
Po       -8359.526
At       -67.609
Rn       9042.924
