Ga       -34456.
Ge       -49760.
As       -58962.142
Se       -70503.166
Br       -75632.251
Kr       -83265.66488
Rb       -82747.010
Sr       -84523.199
Y        -79283.199
Zr       -77968.652
Nb       -69132.879
Mo       -64110.244
Tc       -51297.
