P        29240.
S        7405.
Cl       -10097.
Ar       -25211.011
K        -35711.976
Ca       -42343.453
Sc       -44335.630
Ti       -44936.400
V        -42005.801
Cr       -34560.887
Mn       -22565.442
Fe       -7592.
Co       9846.
