Tm       -44116.
Yb       -49693.859
Lu       -50339.782
Hf       -52437.678
Ta       -50601.
W        -50409.378
Re       -45653.453
Os       -43543.966
Ir       -36251.884
Pt       -31997.263
Au       -22326.122
Hg       -16316.264
Tl       -4794.
Pb       3568.780
