Ru       -42411.
Rh       -52173.
Pd       -64616.159
Ag       -71106.108
Cd       -80612.373
In       -83572.954
Sn       -89941.545
Sb       -88333.624
Te       -90314.440
I        -86080.440
Xe       -85354.976
Cs       -78144.759
Ba       -74608.944
La       -64543.
Ce       -57874.
Pr       -44945.
