Al       47944.
Si       23101.
P        4679.826
S        -12195.459
Cl       -24322.627
Ar       -32009.808
K        -36575.389
Ca       -38408.815
Sc       -36188.100
Ti       -29321.084
V        -17916.356
Cr       -2301.
