Mn       -15202.
Fe       -31000.
Co       -44369.925
Ni       -55406.228
Cu       -62711.126
Zn       -67328.775
Ga       -70139.097
Ge       -69906.457
As       -67893.057
Se       -63146.507
Br       -56502.418
Kr       -46327.205
Rb       -32304.
