Se       -30460.
Br       -43771.
Kr       -56158.912
Rb       -65893.881
Sr       -75122.251
Y        -81211.319
Zr       -85661.557
Nb       -86785.057
Mo       -87710.624
Tc       -86020.106
Ru       -83456.497
Rh       -78340.606
Pd       -69964.665
Ag       -59597.
Cd       -46631.
