Lu       -33888.
Hf       -38319.800
Ta       -41396.446
W        -43389.946
Re       -43822.614
Os       -42809.843
Ir       -40335.553
Pt       -36688.140
Au       -31866.811
Hg       -26175.551
Tl       -19757.872
Pb       -11541.207
Bi       -2236.
