Tc       -40371.
Ru       -52564.
Rh       -62822.792
Pd       -71408.122
Ag       -78645.771
Cd       -83977.117
In       -87699.500
Sn       -90065.063
Sb       -89474.217
Te       -87181.217
I        -83765.530
Xe       -78794.412
Cs       -72305.051
Ba       -64590.086
La       -54967.
Ce       -44050.
