Os       -13087.
Ir       -16776.
Pt       -22692.125
Au       -24352.979
Hg       -27345.496
Tl       -25986.409
Pb       -25940.221
Bi       -20740.775
Po       -17924.127
At       -10590.805
Rn       -6274.285
Fr       3092.
Ra       9091.143
