S        12761.
Cl       -4061.
Ar       -22440.
K        -32284.477
Ca       -44224.759
Sc       -44503.420
Ti       -48491.734
V        -44476.768
Cr       -42821.654
Mn       -29323.431
Fe       -18416.
Co       866.
Ni       16477.
