Ru       -37362.
Rh       -49509.
Pd       -60417.
Ag       -69548.078
Cd       -77414.181
In       -83430.454
Sn       -87816.391
Sb       -89224.825
Te       -89172.136
I        -87943.711
Xe       -85248.694
Cs       -81043.645
Ba       -75654.952
La       -68651.
Ce       -60286.
Pr       -50338.
