K        7927.
Ca       -13898.
Sc       -24731.
Ti       -39205.322
V        -46123.102
Cr       -55281.245
Mn       -56910.845
Fe       -60606.422
Co       -56039.798
Ni       -53906.909
Cu       -38238.
Zn       -25579.
Ga       -4322.
