Sc       -4052.
Ti       -22328.
V        -33241.956
Cr       -46503.876
Mn       -52967.938
Fe       -61412.375
Co       -61649.720
Ni       -64472.533
Cu       -58344.551
Zn       -54173.732
Ga       -39784.
Ge       -27609.
As       -5701.
