Ga       -29580.
Ge       -44078.
As       -55617.906
Se       -66426.124
Br       -73891.676
Kr       -80709.521
Rb       -84597.790
Sr       -84880.033
Y        -83018.343
Zr       -79346.533
Nb       -73873.299
Mo       -66884.808
Tc       -57690.044
Ru       -45932.
