Hg       -624.
Tl       -6077.998
Pb       -10491.300
Bi       -11858.159
Po       -12432.126
At       -11646.829
Rn       -8755.009
Fr       -4139.817
Ra       832.024
Ac       7202.218
Th       13906.710
