Pr       -41088.
Nd       -49807.
Pm       -56554.259
Sm       -62207.753
Eu       -66042.861
Gd       -68560.782
Tb       -69531.640
Dy       -69166.263
Ho       -67328.663
Er       -64560.163
Tm       -60570.397
Yb       -55838.758
Lu       -49708.604
Hf       -42852.758
Ta       -34444.267
W        -25487.
Re       -14737.
