Dy       -43939.
Ho       -49351.
Er       -53654.
Tm       -56254.440
Yb       -57552.229
Lu       -56882.585
Hf       -55411.784
Ta       -52396.538
W        -48727.383
Re       -43553.865
Os       -37438.173
Ir       -30268.305
Pt       -21943.150
Au       -12816.496
Hg       -2710.
