Os       -15239.
Ir       -19897.
Pt       -23740.883
Au       -26400.883
Hg       -27662.727
Tl       -27178.934
Pb       -25259.399
Bi       -21414.660
Po       -16524.884
At       -10789.358
Rn       -4072.482
Fr       3601.709
Ra       11841.
