Si       37213.
P        15323.
S        -3989.589
Cl       -18359.747
Ar       -29770.796
K        -36615.638
Ca       -40812.152
Sc       -41071.177
Ti       -39009.121
V        -31880.549
Cr       -19514.799
Mn       -5133.
Fe       13431.
