Tc       -35518.
Ru       -50012.
Rh       -58815.
Pd       -70280.208
Ag       -75651.501
Cd       -83957.354
In       -85728.591
Sn       -91098.591
Sb       -88417.983
Te       -89368.186
I        -83753.186
Xe       -82172.423
Cs       -73888.638
Ba       -68888.638
La       -57687.
Ce       -49798.
