Ge       -29221.
As       -41330.
Se       -55800.217
Br       -64000.297
Kr       -74959.250
Rb       -79364.730
Sr       -85948.917
Y        -86494.860
Zr       -88773.558
Nb       -82662.222
Mo       -80172.886
Tc       -70724.686
Ru       -64883.792
Rh       -51959.
