Tm       -41601.
Yb       -46537.
Lu       -49060.918
Hf       -50465.352
Ta       -50359.774
W        -49297.416
Re       -46584.825
Os       -43019.298
Ir       -38079.308
Pt       -32267.927
Au       -24988.580
Hg       -16924.007
Tl       -8280.333
Pb       2050.323
