Cs       -34857.
Ba       -45392.
La       -53729.
Ce       -61225.051
Pr       -66779.471
Nd       -70942.314
Pm       -73385.389
Sm       -74575.599
Eu       -74651.975
Gd       -74187.955
Tb       -71622.947
Dy       -68752.115
Ho       -63622.582
Er       -58266.284
Tm       -50777.717
Yb       -41542.306
Lu       -30108.
