Eu       -46929.
Gd       -54530.
Tb       -57883.483
Dy       -62583.483
Ho       -63070.595
Er       -64925.569
Tm       -61887.902
Yb       -61595.275
Lu       -56020.981
Hf       -53858.983
Ta       -46097.775
W        -41888.158
Re       -31893.589
Os       -25436.794
Ir       -13354.
Pt       -4792.
