Cl       8430.
Ar       -12920.
K        -25727.848
Ca       -39589.224
Sc       -44547.514
Ti       -51430.681
V        -49223.856
Cr       -50261.709
Mn       -42627.232
Fe       -34488.631
Co       -17782.
Ni       -4900.
