Tc       -43790.
Ru       -57259.
Rh       -64887.678
Pd       -75388.883
Ag       -79553.791
Cd       -86701.720
In       -87228.250
Sn       -91652.886
Sb       -87996.246
Te       -87696.780
I        -80971.048
Xe       -78079.056
Cs       -68409.367
Ba       -62354.
La       -49621.
