Sr       -28900.
Y        -42364.
Zr       -54269.
Nb       -63720.100
Mo       -72557.908
Tc       -78747.902
Ru       -83860.500
Rh       -86863.855
Pd       -88372.517
Ag       -88406.595
Cd       -86990.248
In       -83564.248
Sn       -78512.227
Sb       -70653.222
Te       -60536.329
I        -49574.
