Dy       -48009.
Ho       -51484.
Er       -56484.065
Tm       -57374.888
Yb       -59256.179
Lu       -56738.135
Hf       -56402.225
Ta       -51329.977
W        -49097.186
Re       -41526.314
Os       -37243.629
Ir       -27379.369
Pt       -21097.480
Au       -9368.702
Hg       -1109.439
