Hg       16208.
Tl       9911.
Pb       4416.
Bi       1648.580
Po       -540.130
At       -1254.862
Rn       -1168.195
Fr       318.420
Ra       2534.055
Ac       6030.969
Th       10921.557
Pa       17868.783
