Ca       -6874.
Sc       -20707.
Ti       -33867.607
V        -44228.389
Cr       -52524.139
Mn       -57486.131
Fe       -60181.180
Co       -59344.948
Ni       -56083.219
Cu       -47308.253
Zn       -32546.
Ga       -15649.
