V        -5608.
Cr       -24536.
Mn       -36750.387
Fe       -50067.840
Co       -56408.533
Ni       -66006.285
Cu       -66258.070
Zn       -68899.062
Ga       -63724.062
Ge       -61607.033
As       -52025.077
Se       -41368.
