Lu       -39716.110
Hf       -43286.112
Ta       -45296.112
W        -46367.212
Re       -45811.212
Os       -43664.042
Ir       -40203.311
Pt       -35772.347
Au       -30189.129
Hg       -23804.531
Tl       -16587.263
Pb       -7571.092
